"","MassFeature","FinalBMIS","Orig_RSD","FinalRSD","runDate","type","SampID","replicate","Area.with.QC","MIS","Adjusted_Area","Run.Cmpd"
"32","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C215m","B",72948504,"Inj_vol",71078029.5384615,"180821_Smp_MS11C215m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"33","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C215m","C",84469272,"Inj_vol",82303393.2307692,"180821_Smp_MS11C215m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"34","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C2175m","A",17445204,"Inj_vol",16997891.0769231,"180821_Smp_MS11C2175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"35","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C2175m","B",28019782,"Inj_vol",27301326.0512821,"180821_Smp_MS11C2175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"36","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C2175m","C",22499682,"Inj_vol",21922767.0769231,"180821_Smp_MS11C2175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"37","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C2DCM","A",47624172,"Inj_vol",46403039.3846154,"180821_Smp_MS11C2DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"38","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C2DCM","B",38669948,"Inj_vol",37678410.8717949,"180821_Smp_MS11C2DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"39","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS11C2DCM","C",79852520,"Inj_vol",77805019.4871795,"180821_Smp_MS11C2DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"40","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C115m","A",90117536,"Inj_vol",87806829.948718,"180821_Smp_MS12C115m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"41","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C115m","B",91693024,"Inj_vol",89341920.8205128,"180821_Smp_MS12C115m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"42","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C115m","C",123213096,"Inj_vol",120053785.846154,"180821_Smp_MS12C115m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"43","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C1175m","A",11215447,"Inj_vol",10927871.4358974,"180821_Smp_MS12C1175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"44","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C1175m","B",20544538,"Inj_vol",20017754.974359,"180821_Smp_MS12C1175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"45","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C1175m","C",18359518,"Inj_vol",17888761.1282051,"180821_Smp_MS12C1175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"46","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C1DCM","A",43951180,"Inj_vol",42824226.6666667,"180821_Smp_MS12C1DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"47","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C1DCM","B",76866416,"Inj_vol",74895482.2564103,"180821_Smp_MS12C1DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"48","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS12C1DCM","C",96620264,"Inj_vol",94142821.3333333,"180821_Smp_MS12C1DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"49","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C2175m","A",22075298,"Inj_vol",21509264.7179487,"180821_Smp_MS13C2175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"50","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C2175m","B",24294104,"Inj_vol",23671178.2564103,"180821_Smp_MS13C2175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"51","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C2175m","C",33829696,"Inj_vol",32962267.8974359,"180821_Smp_MS13C2175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"52","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C2DCM","A",65222324,"Inj_vol",63549956.7179487,"180821_Smp_MS13C2DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"53","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C2DCM","B",65578732,"Inj_vol",63897226.051282,"180821_Smp_MS13C2DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"54","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C2DCM","C",69472144,"Inj_vol",67690806.974359,"180821_Smp_MS13C2DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"55","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C315m","A",83731688,"Inj_vol",81584721.6410256,"180821_Smp_MS13C315m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"56","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C315m","B",54951844,"Inj_vol",53542822.3589744,"180821_Smp_MS13C315m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"57","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS13C315m","C",85368424,"Inj_vol",83179490.051282,"180821_Smp_MS13C315m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"58","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C215m","A",133652984,"Inj_vol",130225984.410256,"180821_Smp_MS14C215m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"59","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C215m","B",122739160,"Inj_vol",119592002.051282,"180821_Smp_MS14C215m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"60","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C215m","C",94434464,"Inj_vol",92013067.4871795,"180821_Smp_MS14C215m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"61","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C2175m","A",26719732,"Inj_vol",26034610.6666667,"180821_Smp_MS14C2175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"62","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C2175m","B",44204280,"Inj_vol",43070836.9230769,"180821_Smp_MS14C2175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"63","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C2175m","C",25869786,"Inj_vol",25206458.1538462,"180821_Smp_MS14C2175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"64","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C2DCM","A",52394620,"Inj_vol",51051168.2051282,"180821_Smp_MS14C2DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"65","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C2DCM","B",71733024,"Inj_vol",69893715.6923077,"180821_Smp_MS14C2DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"66","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS14C2DCM","C",157387280,"Inj_vol",153351708.717949,"180821_Smp_MS14C2DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"67","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C115m","A",42435052,"Inj_vol",41346973.7435897,"180821_Smp_MS4C115m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"68","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C115m","B",129425232,"Inj_vol",126106636.307692,"180821_Smp_MS4C115m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"69","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C115m","C",88792832,"Inj_vol",86516092.7179487,"180821_Smp_MS4C115m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"70","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C1175m","A",15403097,"Inj_vol",15008145.7948718,"180821_Smp_MS4C1175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"71","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C1175m","B",23742390,"Inj_vol",23133610.7692308,"180821_Smp_MS4C1175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"72","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C1175m","C",17172156,"Inj_vol",16731844.3076923,"180821_Smp_MS4C1175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"73","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C1DCM","A",47174060,"Inj_vol",45964468.7179487,"180821_Smp_MS4C1DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"74","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C1DCM","B",38787720,"Inj_vol",37793163.0769231,"180821_Smp_MS4C1DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"75","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS4C1DCM","C",41254132,"Inj_vol",40196333.7435897,"180821_Smp_MS4C1DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"76","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C115m","A",75081704,"Inj_vol",73156532.1025641,"180821_Smp_MS5C115m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"77","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C115m","B",98210704,"Inj_vol",95692480.8205128,"180821_Smp_MS5C115m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"78","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C115m","C",89424112,"Inj_vol",87131186.051282,"180821_Smp_MS5C115m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"79","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C1175m","A",28052990,"Inj_vol",27333682.5641026,"180821_Smp_MS5C1175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"80","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C1175m","B",23534936,"Inj_vol",22931476.1025641,"180821_Smp_MS5C1175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"81","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C1175m","C",41782368,"Inj_vol",40711025.2307692,"180821_Smp_MS5C1175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"82","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C1DCM","A",60261316,"Inj_vol",58716154.051282,"180821_Smp_MS5C1DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"83","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C1DCM","B",51981104,"Inj_vol",50648255.1794872,"180821_Smp_MS5C1DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"84","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS5C1DCM","C",117072560,"Inj_vol",114070699.487179,"180821_Smp_MS5C1DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"85","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C315m","A",76301768,"Inj_vol",74345312.4102564,"180821_Smp_MS6C315m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"86","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C315m","B",142222560,"Inj_vol",138575827.692308,"180821_Smp_MS6C315m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"87","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C315m","C",74667776,"Inj_vol",72753217.6410256,"180821_Smp_MS6C315m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"88","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C3175m","A",37169332,"Inj_vol",36216272.2051282,"180821_Smp_MS6C3175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"89","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C3175m","B",29942112,"Inj_vol",29174365.5384615,"180821_Smp_MS6C3175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"90","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C3175m","C",31572824,"Inj_vol",30763264.4102564,"180821_Smp_MS6C3175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"91","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C3DCM","A",43599980,"Inj_vol",42482031.7948718,"180821_Smp_MS6C3DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"92","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C3DCM","B",48861820,"Inj_vol",47608952.8205128,"180821_Smp_MS6C3DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"93","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS6C3DCM","C",90559808,"Inj_vol",88237761.6410256,"180821_Smp_MS6C3DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"94","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C115m","A",98752440,"Inj_vol",96220326.1538461,"180821_Smp_MS7C115m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"95","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C115m","B",101022936,"Inj_vol",98432604.3076923,"180821_Smp_MS7C115m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"96","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C115m","C",120466168,"Inj_vol",117377291.897436,"180821_Smp_MS7C115m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"97","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C1175m","A",38325032,"Inj_vol",37342338.8717949,"180821_Smp_MS7C1175m_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"98","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C1175m","B",37148196,"Inj_vol",36195678.1538462,"180821_Smp_MS7C1175m_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"99","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C1175m","C",32000322,"Inj_vol",31179800.9230769,"180821_Smp_MS7C1175m_C (3-Carboxypropyl)trimethylammonium (TMAB)"
"100","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C1DCM","A",61939832,"Inj_vol",60351631.1794872,"180821_Smp_MS7C1DCM_A (3-Carboxypropyl)trimethylammonium (TMAB)"
"101","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C1DCM","B",41759960,"Inj_vol",40689191.7948718,"180821_Smp_MS7C1DCM_B (3-Carboxypropyl)trimethylammonium (TMAB)"
"102","(3-Carboxypropyl)trimethylammonium (TMAB)","Inj_vol",0.151516235495511,0.151516235495511,"180821","Smp","MS7C1DCM","C",92928056,"Inj_vol",90545285.3333333,"180821_Smp_MS7C1DCM_C (3-Carboxypropyl)trimethylammonium (TMAB)"
